true_label;pred_label_model_0;pred_label_model_1;pred_label_model_2;pred_label_model_3;pred_label_model_4;pred_label_model_5;pred_label_model_6;pred_label_model_7;pred_label_model_8;pred_label_model_9;pred_label_model_10;pred_label_model_11;pred_label_model_12;pred_label_model_13;pred_label_model_14;pred_label_model_15;pred_label_model_16;pred_label_model_17;pred_label_model_18;pred_label_model_19
;0.7633909579610937;0.8034188034188035;0.7981591058514136;0.7942916811695092;0.7969215299532042;0.7817225509533202;0.7795954673782728;0.7961867192636424;0.7561975480527516;0.78334686931972;0.8115790694976215;0.7343852728468113;0.7941756584290521;0.8044243338360986;0.7285067873303167;0.786092740843872;0.7981591058514136;0.8097613798971265;0.7940209614417759;0.7894960745639479
