true_label;pred_label_model_0;pred_label_model_1;pred_label_model_2;pred_label_model_3;pred_label_model_4;pred_label_model_5;pred_label_model_6;pred_label_model_7;pred_label_model_8;pred_label_model_9;pred_label_model_10;pred_label_model_11;pred_label_model_12;pred_label_model_13;pred_label_model_14;pred_label_model_15;pred_label_model_16;pred_label_model_17;pred_label_model_18;pred_label_model_19
;0.5474726379703755;0.5636771473875546;0.5572185481687744;0.5885060138453804;0.563986541362107;0.5581467300924314;0.5842131724484666;0.5256603627644352;0.5888540820667517;0.5503345322349847;0.5630196851916309;0.539776462853386;0.5319642649959392;0.538036121746529;0.5207487334184167;0.5667710871330781;0.56669373863944;0.5159144525660363;0.5280194918203968;0.5635611246470975
