true_label;pred_label_model_0;pred_label_model_1;pred_label_model_2;pred_label_model_3;pred_label_model_4;pred_label_model_5;pred_label_model_6;pred_label_model_7;pred_label_model_8;pred_label_model_9;pred_label_model_10;pred_label_model_11;pred_label_model_12;pred_label_model_13;pred_label_model_14;pred_label_model_15;pred_label_model_16;pred_label_model_17;pred_label_model_18;pred_label_model_19
;0.00870170553428472;0.007812197857446726;0.008082917585180028;0.007502803882894381;0.007348106895618208;0.008082917585180028;0.007193409908342035;0.008237614572456201;0.007502803882894381;0.007889546351084813;0.008547008547008548;0.007580152376532467;0.008005569091541943;0.008237614572456201;0.00676799319333256;0.007657500870170553;0.007812197857446726;0.008547008547008548;0.00773484936380864;0.007580152376532467
