true_label;pred_label_model_0;pred_label_model_1;pred_label_model_2;pred_label_model_3;pred_label_model_4;pred_label_model_5;pred_label_model_6;pred_label_model_7;pred_label_model_8;pred_label_model_9;pred_label_model_10;pred_label_model_11;pred_label_model_12;pred_label_model_13;pred_label_model_14;pred_label_model_15;pred_label_model_16;pred_label_model_17;pred_label_model_18;pred_label_model_19
;0.3980496942317227;0.3900611536554459;0.3959010522836207;0.3902264338053;0.396507079499752;0.3971682000991681;0.3998126824968321;0.3976089471654454;0.3965621728830367;0.4027877251942042;0.3928158228196793;0.3931463831193874;0.3979395074651534;0.3937524103355187;0.3928158228196793;0.3974436670155914;0.39435843755165;0.3944686243182194;0.3956806787504821;0.3889592859897526
