true_label;pred_label_model_0;pred_label_model_1;pred_label_model_2;pred_label_model_3;pred_label_model_4;pred_label_model_5;pred_label_model_6;pred_label_model_7;pred_label_model_8;pred_label_model_9;pred_label_model_10;pred_label_model_11;pred_label_model_12;pred_label_model_13;pred_label_model_14;pred_label_model_15;pred_label_model_16;pred_label_model_17;pred_label_model_18;pred_label_model_19
;0.4067544487907002;0.4077461296898242;0.4091234642719409;0.4160101371825244;0.4103906120874883;0.4063687951077075;0.4032284722604815;0.4153490165831083;0.4183240592804804;0.4025673516610655;0.4175527519144951;0.415073549666685;0.4042201531596055;0.4155142967329623;0.4034488457936201;0.412263787119167;0.4011349236956641;0.4103355187042036;0.4127596275687289;0.4127596275687289
