true_label;pred_label_model_0;pred_label_model_1;pred_label_model_2;pred_label_model_3;pred_label_model_4;pred_label_model_5;pred_label_model_6;pred_label_model_7;pred_label_model_8;pred_label_model_9;pred_label_model_10;pred_label_model_11;pred_label_model_12;pred_label_model_13;pred_label_model_14;pred_label_model_15;pred_label_model_16;pred_label_model_17;pred_label_model_18;pred_label_model_19
;0.7331090227017829;0.7175619754805275;0.7399543643887535;0.7123796264067758;0.711722164210852;0.7244073171674982;0.7132304598367947;0.7255675445720695;0.7355068260045635;0.6633020071934099;0.7271918629384693;0.7113354217426615;0.6910701164094829;0.7216614456433461;0.722550953320184;0.7163243995823181;0.7007773523610628;0.7306338709053641;0.7234791352438411;0.7181034149359942
