true_label;pred_label_model_0;pred_label_model_1;pred_label_model_2;pred_label_model_3;pred_label_model_4;pred_label_model_5;pred_label_model_6;pred_label_model_7;pred_label_model_8;pred_label_model_9;pred_label_model_10;pred_label_model_11;pred_label_model_12;pred_label_model_13;pred_label_model_14;pred_label_model_15;pred_label_model_16;pred_label_model_17;pred_label_model_18;pred_label_model_19
;0.9684418145956607;0.9755578760103647;0.9723865877712031;0.5943458251150558;0.007502803882894381;0.9746296940867076;0.5833623390184476;0.9700274587152415;0.974088254631241;0.5923734385272846;0.4663727423908419;0.9728893529798507;0.3075376107050315;0.41188072862281006;0.9685191630892989;0.9731987469544031;0.9751711335421742;0.9628340488068995;0.3802065204780137;0.5786054066597053
