true_label;pred_label_model_0;pred_label_model_1;pred_label_model_2;pred_label_model_3;pred_label_model_4;pred_label_model_5;pred_label_model_6;pred_label_model_7;pred_label_model_8;pred_label_model_9;pred_label_model_10;pred_label_model_11;pred_label_model_12;pred_label_model_13;pred_label_model_14;pred_label_model_15;pred_label_model_16;pred_label_model_17;pred_label_model_18;pred_label_model_19
;0.9876999855041504;0.9878000020980836;0.9860000014305116;0.9879999756813048;0.9890000224113464;0.9882000088691713;0.9871000051498412;0.987600028514862;0.9879000186920166;0.9865000247955322;0.9879999756813048;0.9876999855041504;0.9879999756813048;0.9904000163078308;0.9886000156402588;0.9876999855041504;0.9876999855041504;0.9878000020980836;0.987500011920929;0.9825999736785888
