true_label;pred_label_model_0;pred_label_model_1;pred_label_model_2;pred_label_model_3;pred_label_model_4;pred_label_model_5;pred_label_model_6;pred_label_model_7;pred_label_model_8;pred_label_model_9;pred_label_model_10;pred_label_model_11;pred_label_model_12;pred_label_model_13;pred_label_model_14;pred_label_model_15;pred_label_model_16;pred_label_model_17;pred_label_model_18;pred_label_model_19
;0.991599977016449;0.9919000267982484;0.9897000193595886;0.9915000200271606;0.9919000267982484;0.99099999666214;0.9908000230789183;0.99099999666214;0.991599977016449;0.9919000267982484;0.9919000267982484;0.9912999868392944;0.9922000169754028;0.9921000003814696;0.9922000169754028;0.9921000003814696;0.9908999800682068;0.9908999800682068;0.991599977016449;0.9919999837875366
