true_label;pred_label_model_0;pred_label_model_1;pred_label_model_2;pred_label_model_3;pred_label_model_4;pred_label_model_5;pred_label_model_6;pred_label_model_7;pred_label_model_8;pred_label_model_9;pred_label_model_10;pred_label_model_11;pred_label_model_12;pred_label_model_13;pred_label_model_14;pred_label_model_15;pred_label_model_16;pred_label_model_17;pred_label_model_18;pred_label_model_19
;0.3986006280645694;0.3947440912346427;0.3992617486639854;0.3957908655170514;0.3968927331827447;0.4030631921106275;0.3938075037188033;0.4000881494132555;0.3962867059666134;0.4070299157071236;0.3916588617707013;0.3873615778744972;0.390391713955154;0.4011349236956641;0.3987108148311388;0.4073053826235469;0.4013552972288028;0.3904468073384387;0.4013552972288028;0.3896754999724533
