true_label;pred_label_model_0;pred_label_model_1;pred_label_model_2;pred_label_model_3;pred_label_model_4;pred_label_model_5;pred_label_model_6;pred_label_model_7;pred_label_model_8;pred_label_model_9;pred_label_model_10;pred_label_model_11;pred_label_model_12;pred_label_model_13;pred_label_model_14;pred_label_model_15;pred_label_model_16;pred_label_model_17;pred_label_model_18;pred_label_model_19
;0.4024571648944962;0.4030631921106275;0.4109966393036196;0.4087378105889482;0.3987659082144234;0.4073604760068315;0.4018511376783648;0.3986006280645694;0.4033937524103355;0.4118781334361743;0.4042201531596055;0.4019613244449341;0.3999228692634015;0.4109966393036196;0.4034488457936201;0.3984904412980001;0.4016858575285108;0.3907773676381466;0.4032284722604815;0.4004738030962481
